title,ingredients,directions,link,source,NER,portions
Smoothie au thé aux fruits,"« 2 125 ml d'eau bouillante », « 6 sachets de thé Lipton Brisk de taille normale ou préféré », « 125 ml de sucre », « 250 ml. à soupe de jus de citron (frais) », « 4 125 ml de fraises fraîches mûres, coupées en deux », « 1 petit cantaloup mûr, coupé en trois », « 7 125 ml de glace pilée »","[Dans une théière, verser de l'eau bouillante sur les sachets de thé. Couvrir et laisser infuser 5 minutes. Retirer les sachets. Incorporer le sucre et le jus de citron. Mettre au frais. Pour quatre portions, dans un blender de 140 ml, mélanger 190 ml de préparation au thé, 300 ml de fraises, 1/3 de cantaloup et 600 ml de glace pilée. Mixer à vitesse maximale jusqu'à obtenir un mélange homogène. Décorer de fruits frais ou de feuilles de menthe.]",www.cookbooks.com/Recipe-Details.aspx?id=47968,Gathered,"[""eau bouillante"", ""favori"", ""sucre"", ""jus de citron"", ""fraises fraîches et mûres"", ""cantaloup"", ""glace pilée""]",2
Smoothie fraise-banane (une gourmandise sans gras),"« yaourt glacé écrémé à la fraise », « banane », « un peu de lait »","[« Mélanger le yaourt glacé allégé à la fraise », « a », « la banane et le lait. Mixer jusqu'à obtenir une consistance lisse. »]",www.cookbooks.com/Recipe-Details.aspx?id=1042210,Gathered,"[""fraise écrémé"", ""banane"", ""lait""]",1
Smoothie fraise-papaye,"« 6 à 7 fraises (fraîches ou surgelées) », « 1 papaye, évidée de la peau », « 1 banane surgelée », « 250 ml de jus d'orange frais »",[« Mixez tous les ingrédients dans un mixeur jusqu'à obtenir une consistance lisse. Ajoutez de la glace si vous le souhaitez. »],www.cookbooks.com/Recipe-Details.aspx?id=882646,Gathered,"[""fraises"", ""papaye"", ""banane"", ""jus d'orange""]",1
Smoothie aux fraises pour diabétiques,"« 1 carton (8 g) de yaourt nature sans gras », « 62 ml de lait écrémé », « 1 cuillère à café (3 sachets) égale », « 750 ml de fraises surgelées », « 250 ml de glaçons »","[« Mélanger le yaourt, le lait et l'Equal dans un blender. Pendant que le blender tourne, ajouter les fraises, quelques-unes à la fois, par l'ouverture du couvercle. Mixer jusqu'à obtenir une consistance lisse. Ajouter les glaçons, un à un, et mixer jusqu'à obtenir une consistance granitée. Donne 4 portions (170 g). »]",www.cookbooks.com/Recipe-Details.aspx?id=18064,Gathered,"[« yaourt sans matières grasses », « lait », « Equal », « fraises surgelées »]",4
Smoothie crémeux à l'orange,"1 (170 g) de concentré de jus d'orange congelé, décongelé, 500 ml de yaourt nature faible en gras, yogourt glacé (facultatif), 500 ml. à thé d'extrait de vanille, 250 ml de Cool Whip léger","[« Travailler tous les ingrédients au mixeur jusqu'à obtenir une consistance lisse. », « Verser dans des verres et servir. », « Donne 6 portions. », « Ou mélanger et congeler. », « Transférer au réfrigérateur 30 à 40 minutes avant pour ramollir légèrement. »]",www.cookbooks.com/Recipe-Details.aspx?id=578305,Gathered,"[""concentré de jus d'orange"", ""yaourt"", ""yaourt glacé"", ""extrait de vanille""]",6
Smoothie à la noix de coco,"1 bâton d'huile d'olive, 250 ml de farine, 2 cuillères à café de sucre, 125 ml d'arachides moulues","[« Mélanger comme une croûte à tarte et presser dans un moule de 9 x 13 pouces. », « Cuire au four à 350\u00b0 pendant 15 minutes. », « Laisser refroidir. »]",www.cookbooks.com/Recipe-Details.aspx?id=268942,Gathered,"[""oléo"", ""farine"", ""sucre"", ""arachides""]",1
Smoothie chaud à l'ananas et au beurre (boisson),"« 1 boîte (46 g) de jus d'ananas », « 62 ml de cassonade tassée », « 2 cuillères à soupe de beurre ou de margarine », « 10 clous de girofle entiers », « 3 bâtons de cannelle », « 5 tranches de citron »","[« Mélanger le jus d'ananas, la cassonade, le beurre, les clous de girofle et les bâtons de cannelle dans une grande casserole. », « Porter à ébullition et laisser mijoter 5 minutes. », « Ajouter les tranches de citron. », « Servir chaud dans des tasses. », « Donne 1 1/2 litre. »]",www.cookbooks.com/Recipe-Details.aspx?id=595952,Gathered,"[""jus d'ananas"", ""cassonade"", ""beurre"", ""clous de girofle"", ""bâtons de cannelle"", ""tranches de citron""]",1
Délice de smoothie,"500 ml de fraises surgelées, dénoyautées, 1 banane, 1 cuillère à café de citron (facultatif), 250 ml d'ananas surgelé, 188 ml de jus de pomme, 2 cuillères à café de miel (facultatif)","[« Les légumineuses, autrement dit les haricots, les pois et les lentilles, sont toutes de bonnes sources de fibres, de protéines, de fer, de calcium, de zinc et de vitamines B. », « Ce groupe comprend également les pois chiches, les haricots cuits au four et frits, le lait de soja, le tempeh et les protéines végétales texturées. »]",www.cookbooks.com/Recipe-Details.aspx?id=1355,Gathered,"[""fraises congelées"", ""banane"", ""citron"", ""ananas congelé"", ""jus de pomme"", ""miel""]",3
Boisson Smoothie Fruité,"« 2 boules de sorbet (au choix) », « 125 ml de jus d'orange », « 125 ml de jus d'ananas », « 1 boîte moyenne de fraises surgelées », « 1 orange moyenne, tranchée »","[« Mélanger les ingrédients dans un mixeur jusqu'à obtenir une consistance lisse. », « Servir dans un grand verre dépoli avec une paille. », « Décorer avec une tranche d'orange. »]",www.cookbooks.com/Recipe-Details.aspx?id=303587,Gathered,"[""sorbet"", ""jus d'orange"", ""jus d'ananas"", ""fraises surgelées"", ""orange""]",1
Smoothie aux fraises facile,"125 ml de yaourt nature sans gras, 5 fraises, coupées en tranches ou 125 ml de fraises surgelées, 1 banane, 1 cuillère à soupe de miel, glace pilée","[« Placez les quatre premiers ingrédients dans un mixeur. », « Mélangez jusqu'à obtenir une consistance lisse. Ajoutez de la glace pilée pour obtenir la consistance souhaitée et mixez. », « Ajoutez du germe de blé et de la poudre de protéines pour une boisson saine pour le petit-déjeuner. Pour 2 à 4 personnes. »]",www.cookbooks.com/Recipe-Details.aspx?id=366536,Gathered,"[""yaourt nature sans matières grasses"", ""fraises"", ""banane"", ""miel"", ""glace pilée""]",4
Smoothie à la banane (recette pour la maternelle),"1 banane, 1 petite trempette de glace à la vanille, 1 poignée de glaçons","[« Peau de la banane. Mettez-la dans le mixeur. », « Appuyez sur le bouton « Maximum ». », « Ajoutez la glace et les glaçons. », « Appuyez à nouveau sur le bouton « Maximum ». », « Versez le smoothie dans un grand verre. », « Pour une boisson délicieuse. »]",www.cookbooks.com/Recipe-Details.aspx?id=928028,Gathered,"[""banane"", ""glace à la vanille"", ""poignée de glaçons""]",1
Smoothie à la pêche,"250 ml de yaourt à la pêche faible en gras, 188 ml de nectar de pêche, 125 ml de framboises surgelées, 1 1/2 pêches surgelées coupées en dés",[« Mélanger le yaourt et le nectar dans un mixeur. Ajouter les framboises et les pêches. Mixer jusqu'à obtenir une consistance lisse. »],www.cookbooks.com/Recipe-Details.aspx?id=94192,Gathered,"[« yaourt à la pêche allégé », « framboises surgelées », « pêches »]",2
Smoothie anti-stress,"125 ml de yaourt nature sans gras (vous pouvez également utiliser une variété aromatisée), 1/2 pêche, avec le noyau central retiré, mais avec la peau laissée, 125 ml de jus d'ananas, 1 brin de menthe fraîche ou 1/1,0 L. à thé de menthe séchée, une pincée de gingembre moulu (facultatif), 1 glaçon","[""Placez tous les ingrédients dans un mixeur et fouettez.""]",www.cookbooks.com/Recipe-Details.aspx?id=479923,Gathered,"[« yaourt nature sans matières grasses », « pêche », « jus d'ananas », « menthe », « gingembre moulu »]",4
Smoothie aux fruits et légumes,"« 2 bananes », « une poignée de baies », « 500 ml d’eau », « 500 ml de jus de pomme », « 125 ml de yaourt », « 5 à 6 feuilles d’épinards ou autres légumes verts, ou une poignée de pousses », « 3 cuillères à soupe d’avoine crue »","[""Mélanger le tout dans un mixeur jusqu'à obtenir une consistance crémeuse.""]",www.cookbooks.com/Recipe-Details.aspx?id=153249,Gathered,"[""bananes"", ""poignée de baies"", ""eau"", ""jus de pomme"", ""yaourt"", ""autres légumes verts"", ""avoine""]",4
Smoothie orange-papaye,"1 papaye mûre, pelée, épépinée et hachée, 500 ml de jus d'orange, 250 ml de yaourt nature, 250 ml de glace pilée, 1 banane écrasée, 1 cuillère à café de jus de citron vert ou de citron","[« Réduire en purée ou mixer tous les ingrédients jusqu'à obtenir une consistance lisse. », « Servir dans de grands verres. »]",www.cookbooks.com/Recipe-Details.aspx?id=1078515,Gathered,"[""papaye"", ""jus d'orange"", ""yaourt nature"", ""glace pilée"", ""banane"", ""citron vert""]",3
Smoothie glacé à l'orange,"2 oranges moyennes, 125 ml de fraises, 1/2 banane","[« Laver les fraises ; retirer et jeter les feuilles. », « Pelez la banane. Congelez les fraises et la banane. », « Pressez les oranges ; mixez le jus d'orange avec les fruits surgelés à vitesse moyenne pendant 1 minute. », « Servez. »]",www.cookbooks.com/Recipe-Details.aspx?id=1047652,Gathered,"[""oranges"", ""fraises"", ""banane""]",1
Meilleur smoothie pour le petit-déjeuner,"1 orange, pelée et coupée en quatre, 1 banane moyenne, 125 ml d'ananas en morceaux (frais ou congelé), 125 ml de baies (framboises, fraises, myrtilles ou une combinaison), 1 cuillère à soupe bombée de poudre de soja, 188 ml de lait (soja ou 1 % de noix de coco ou une combinaison)","[« Mettez tous les ingrédients dans un mixeur Vita Mix (ou un bon blender, mais ce n'est pas tout à fait pareil). Mixez lentement, puis augmentez la vitesse et mixez pendant 30 secondes ou plus jusqu'à obtenir une consistance lisse. Pour 2 à 4 personnes, selon la quantité souhaitée. »]",www.cookbooks.com/Recipe-Details.aspx?id=94196,Gathered,"[""orange"", ""banane"", ""ananas"", ""baies"", ""poudre de soja"", ""lait""]",4
Smoothie au jus de fruits,"6 à 8 glaçons, 1 banane, 250 ml d'eau, environ 3 cuillères à soupe de concentré de jus de fruits non sucré","[""Mélanger le tout dans un mixeur et mixer jusqu'à obtenir une consistance lisse.""]",www.cookbooks.com/Recipe-Details.aspx?id=828094,Gathered,"[""banane"", ""eau"", ""jus de fruit""]",1
Smoothie à l'orange 4-H,"« 6 g de jus d'orange concentré congelé », « 250 ml de lait », « 250 ml d'eau », « 62 ml de sucre », « 1/2 cuillère à café de vanille », « 10 glaçons »","[« Placer tous les ingrédients dans un mélangeur. », « Couvrir et mélanger jusqu'à consistance lisse. », « Servir immédiatement. », « Donne 6 portions (3/4 tasse) (115 calories par portion). »]",www.cookbooks.com/Recipe-Details.aspx?id=971097,Gathered,"[""jus d'orange"", ""lait"", ""eau"", ""sucre"", ""vanille"", ""cubes""]",6
Smoothie à la tarte aux pommes,"« 500 ml de jus de pomme, réfrigéré », « 1 contenant (8 g) de yaourt nature faible en gras », « 2 cuillères à soupe de cassonade ou de miel », « 1/4 cuillère à café de cannelle moulue », « une pincée de clous de girofle moulus », « une pincée de muscade moulue »","[« Dans un mixeur, mélanger tous les ingrédients. », « Mixez jusqu'à obtenir une consistance lisse. Buvez et savourez. »]",www.cookbooks.com/Recipe-Details.aspx?id=692662,Gathered,"[""jus de pomme"", ""yaourt"", ""cassonade"", ""cannelle moulue"", ""clous de girofle moulus"", ""noix de muscade moulue""]",2
Smoothie pour le petit-déjeuner (remplaçant du petit-déjeuner),"250 ml de jus de pomme (biologique), 250 ml de fraises fraîches ou surgelées, 250 ml de bleuets frais ou surgelés, 250 ml de yaourt sans gras, 1 banane, 500 ml. à soupe de poudre de protéines à la vanille ou à la fraise, 750 ml. à soupe de miel, 250 ml de glace pilée","[« Ajoutez les ingrédients un par un dans le mixeur. », « Avec ce smoothie, vous obtenez 4 portions recommandées de fruits pour la journée. »]",www.cookbooks.com/Recipe-Details.aspx?id=17966,Gathered,"[""jus de pomme"", ""fraises congelées"", ""myrtilles"", ""yaourt"", ""banane"", ""vanille"", ""miel"", ""glace pilée""]",4
Pâte à tartiner sans gras au smoothie aux fraises,"« 1 pot de margarine sans gras Promise Ultra », « 8 à 10 grosses fraises mûres, réduites en purée (environ 3/4 à 250 ml) », « 3 à 4 sachets d'édulcorant à l'aspartame au goût »","[« Dans un bol moyen, mélanger tous les ingrédients. », « Fouetter jusqu'à consistance lisse. », « Garder au réfrigérateur. », « Utiliser comme tartinade sur du pain grillé, des bagels, des muffins ou des craquelins. »]",www.cookbooks.com/Recipe-Details.aspx?id=858559,Gathered,"[""Promesse"", ""fraises"", ""paquets""]",1
Smoothie aux fraises d'Emily,"250 ml de fraises congelées et sucrées (décongelées), 250 ml de lait, 500 ml de glace","[« Mettez tous les ingrédients dans un mixeur. », « Mélangez à vitesse élevée jusqu'à ce que la glace soit pilée. »]",www.cookbooks.com/Recipe-Details.aspx?id=63738,Gathered,"[""fraises"", ""lait""]",3
Smoothie aux pommes,"« Pot de compote de pommes de 240 g », « 250 ml de jus d'orange »","[« Dans un mixeur, mixez la compote de pommes jusqu'à obtenir une consistance très lisse. », « Ajoutez le jus d'orange. », « Mixez à nouveau. », « Versez dans un grand verre ; ajoutez des glaçons. »]",www.cookbooks.com/Recipe-Details.aspx?id=980361,Gathered,"[""pot de compote de pommes"", ""jus d'orange""]",1
Smoothie à l'ananas,"1 boîte (20 g) de morceaux d'ananas non sucrés, 250 ml de babeurre, 500 ml. à thé de vanille, 500 ml. à thé d'édulcorant liquide, feuilles de menthe (facultatif)","[« Égoutter l'ananas en réservant 1/2 tasse de jus. », « Congeler les morceaux d'ananas. », « Mettre le jus, le babeurre, la vanille, l'édulcorant et l'ananas congelé dans le récipient d'un mixeur. », « Mixer jusqu'à obtenir une consistance lisse. », « Verser dans des verres et garnir de menthe, si désiré. », « Servir immédiatement. », « Donne : », « 5 portions (74 calories). »]",www.cookbooks.com/Recipe-Details.aspx?id=426926,Gathered,"[""ananas"", ""babeurre"", ""vanille"", ""édulcorant liquide"", ""menthe""]",5
Smoothie au yaourt fraise-banane,"1 (170 g) de yogourt Dannon léger aux fraises ou crémeux aux fruits, 1 banane moyenne, 250 ml de Cool Whip aux fraises décongelé, 500 ml de glace pilée",[« Placez tous les ingrédients dans le bol du mixeur. Couvrez et mixez à vitesse maximale pendant 30 secondes ou jusqu'à obtenir une consistance homogène. Versez uniformément dans 4 verres. Servez immédiatement. »],www.cookbooks.com/Recipe-Details.aspx?id=108646,Gathered,"[""fraise light n"", ""banane"", ""fraise"", ""glace pilée""]",4
Smoothie à l'orange de Chelle,"« 170 ml de jus d'orange congelé », « 250 ml de lait », « 250 ml d'eau », « 1/2 cuillère à café de vanille »","[""Bien mélanger et servir immédiatement.""]",www.cookbooks.com/Recipe-Details.aspx?id=858143,Gathered,"[""jus d'orange"", ""lait"", ""eau"", ""vanille""]",2
